Date,Open,High,Low,Close
20-Jan-21,15240.57,15358.92,15200.22,15334.88
21-Jan-21,15430.28,15453.68,15209.31,15280.93
22-Jan-21,15281.42,15315.38,15041.03,15054.74
25-Jan-21,15177.47,15179.94,14891.23,14912.52
27-Jan-21,14929.6,14930.13,14597.49,14636.5
28-Jan-21,14458.01,14565.35,14377.14,14482.05
29-Jan-21,14647.21,14647.88,14245.92,14287.7
01-Feb-21,14380.68,15011.35,14314.2,14961.65
02-Feb-21,15148.38,15418.56,15148.29,15325.48
03-Feb-21,15454.21,15557,15250.57,15475.67
04-Feb-21,15469.07,15600.93,15396.98,15580.92
05-Feb-21,15705.61,15705.61,15549.89,15609.92
08-Feb-21,15735.35,15847.48,15735.35,15806.21
09-Feb-21,15853.75,15952.09,15753.39,15798.84
10-Feb-21,15818.88,15859.79,15662.15,15801.19
11-Feb-21,15758.31,15885.87,15751.17,15869.04
12-Feb-21,15900.57,15945.71,15778.61,15863.08
15-Feb-21,15971.46,16042.27,15962.09,16020.63
16-Feb-21,16095.84,16138.63,15938.32,16012.9
17-Feb-21,15983.62,16012.87,15866.67,15906.8
18-Feb-21,15969.9,15969.9,15768.64,15809.06
19-Feb-21,15788.89,15829.48,15575.66,15659.89
22-Feb-21,15666.48,15691.57,15300.07,15338.76
23-Feb-21,15414.25,15524.23,15314.13,15372.37
24-Feb-21,15391.65,15689.21,15328.71,15663.24
25-Feb-21,15791.4,15857.68,15750.21,15778.93
26-Feb-21,15535.92,15593.68,15123.6,15188.93
01-Mar-21,15384.4,15475.49,15302.51,15430.09
02-Mar-21,15559.57,15636.62,15429.81,15593.46
03-Mar-21,15726.67,15961.35,15677.89,15934.3
04-Mar-21,15742.84,15890.1,15664.75,15764.36
05-Mar-21,15672.01,15773.1,15535.19,15613.05
08-Mar-21,15698.28,15788.36,15594.59,15631.09
09-Mar-21,15715.12,15802.76,15596.76,15777.16
10-Mar-21,15894.06,15902.78,15786.47,15863.82
12-Mar-21,15979.69,16025.44,15633.47,15711.16
15-Mar-21,15710.83,15727.49,15415.49,15603.92
16-Mar-21,15672.28,15730.62,15568.58,15589.54
17-Mar-21,15606.33,15630.3,15367.8,15393.57
18-Mar-21,15507.24,15546.96,15141.42,15220.79
19-Mar-21,15120.64,15463.7,15003.44,15422.36
22-Mar-21,15425.12,15442.42,15273.01,15418.68
23-Mar-21,15455.57,15564.08,15390.58,15500
24-Mar-21,15422.03,15434.86,15209.88,15226.24
25-Mar-21,15233.56,15245.94,14926.24,14993.8
26-Mar-21,15153.61,15250.44,15082.6,15182.44
30-Mar-21,15282.36,15562.2,15282.36,15531.33
31-Mar-21,15507.96,15508.28,15351.8,15372.5
01-Apr-21,15486.84,15572.92,15377.68,15555.76
05-Apr-21,15558.23,15560.04,15130.58,15315.73
06-Apr-21,15402.55,15461.15,15252.93,15366.93
07-Apr-21,15393.98,15571.21,15340.92,15508.57
08-Apr-21,15580.53,15677.36,15511.41,15564.95
09-Apr-21,15571.23,15614.34,15477.04,15524.36
12-Apr-21,15318.4,15321.27,14916.39,14978.01
13-Apr-21,15011.32,15207.94,14945.25,15184.09
15-Apr-21,15177.12,15288.76,15026.81,15264.23
16-Apr-21,15309.83,15383.49,15241.67,15301.03
19-Apr-21,15020.06,15055.63,14859.62,15032.04
20-Apr-21,15200.05,15204.11,14877.05,14966.56
22-Apr-21,14901.15,15102.05,14823.3,15081.5
23-Apr-21,15019.7,15137.59,14944.09,15014.32
26-Apr-21,15110.67,15239.18,15100.76,15161.63
27-Apr-21,15184.96,15358.51,15176.75,15340.02
28-Apr-21,15385.65,15582.38,15385.4,15556.29
29-Apr-21,15668.79,15748.85,15508.98,15589.88
30-Apr-21,15472.97,15554.47,15293.89,15322.41
03-May-21,15197.71,15365.83,15096.73,15323.28
04-May-21,15386.13,15418.21,15145.39,15179.67
05-May-21,15282.72,15325.76,15191.74,15305.76
06-May-21,15373.72,15437.62,15301.84,15417.89
07-May-21,15495.17,15561.24,15459.77,15516.77
10-May-21,15610.43,15666.03,15589.66,15639.01
11-May-21,15496.68,15593.08,15467.01,15543.46
12-May-21,15555.66,15555.66,15351.82,15401.39
14-May-21,15474.36,15474.36,15293.68,15382.34
17-May-21,15464.51,15648.11,15433.05,15633.33
18-May-21,15764.04,15851.9,15759.38,15820.03
19-May-21,15788.21,15847.9,15718.12,15739.73
20-May-21,15756.65,15782.35,15592.29,15613.53
21-May-21,15703.3,15903.1,15696.64,15889.84
24-May-21,15948.17,15972.43,15862.9,15913.45
25-May-21,16005.64,16015.87,15879.35,15925.12
26-May-21,15996.26,16043.22,15911.99,16024.08
27-May-21,16064.99,16110.92,15995.4,16062.73
28-May-21,16153.07,16199.16,16120.4,16161.71
31-May-21,16186.78,16344.94,16102.5,16321.15
01-Jun-21,16364.4,16402.01,16263.93,16312.93
02-Jun-21,16266.2,16333.9,16192.36,16313.5
03-Jun-21,16398.51,16442.75,16349.85,16430.67
04-Jun-21,16467.67,16478.51,16360.62,16410.4
07-Jun-21,16458.33,16515.33,16419.17,16493.51
08-Jun-21,16526.94,16527.99,16420.56,16484.86
09-Jun-21,16528.16,16544.8,16303.6,16374.9
10-Jun-21,16440.31,16501.41,16392.02,16486.99
11-Jun-21,16545.79,16588.6,16505.48,16554.43
14-Jun-21,16545.55,16583.81,16353.39,16571.55
15-Jun-21,16632.52,16665.46,16607.73,16631.28
16-Jun-21,16635.16,16645.1,16503.71,16525.76
17-Jun-21,16406.2,16526.75,16366.7,16445.31
18-Jun-21,16513.92,16519.37,16192.76,16437.57
21-Jun-21,16285.87,16516.88,16247.1,16501.08
22-Jun-21,16597.31,16654.51,16505.53,16524.57
23-Jun-21,16625.66,16626.15,16422.7,16435.58
24-Jun-21,16496.96,16576.31,16455.92,16544.08
25-Jun-21,16598,16627.58,16527.13,16615.3
28-Jun-21,16680.62,16680.62,16551.21,16570.4
29-Jun-21,16590.19,16599.07,16481.49,16504.59
30-Jun-21,16541.39,16601.71,16470.33,16482.07
01-Jul-21,16529.21,16529.21,16429.75,16442.45
02-Jul-21,16482.34,16501.62,16399.28,16488.78
05-Jul-21,16553.39,16618.62,16530.16,16607.54
06-Jul-21,16611.12,16689.04,16570.4,16588.9
07-Jul-21,16604.88,16667.6,16550.29,16650.97
08-Jul-21,16655.13,16660.96,16450.09,16494.38
09-Jul-21,16477.9,16500.21,16398.84,16458.46
12-Jul-21,16538.59,16557.89,16410.97,16461.02
13-Jul-21,16558.83,16588.04,16512.85,16580.6
14-Jul-21,16591.88,16646.8,16532.94,16624.01
15-Jul-21,16646.48,16726.83,16635.58,16697.34
16-Jul-21,16727.27,16739.66,16657.11,16697.54
19-Jul-21,16539.69,16611.65,16475.28,16522.05
20-Jul-21,16484.81,16496.59,16341.27,16397.54
22-Jul-21,16492.48,16614.1,16486.49,16603.12
23-Jul-21,16648.83,16684.36,16547.17,16640.04
26-Jul-21,16648.25,16682.07,16585.25,16608.17
27-Jul-21,16655.33,16665.3,16479.65,16527.5
28-Jul-21,16561.96,16561.96,16289.54,16491.04
29-Jul-21,16570,16603.66,16524.65,16563.81
30-Jul-21,16605.44,16651.74,16530.24,16547.5
02-Aug-21,16646.54,16678.31,16624.75,16669.45
03-Aug-21,16727.94,16948.82,16709.15,16930.31
04-Aug-21,17006.09,17096.61,16991.93,17059.13
05-Aug-21,17122.68,17153.2,17010.5,17097.94
06-Aug-21,17104.75,17143.24,17020.76,17039.62
09-Aug-21,17080.08,17121.19,16972.99,17055.79
10-Aug-21,17079.6,17165.07,17001.68,17082.82
11-Aug-21,17130.59,17148.12,16962.95,17086.29
12-Aug-21,17122.78,17185.52,17095.79,17177.88
13-Aug-21,17201.88,17363.67,17197.57,17346.9
16-Aug-21,17361.8,17412.17,17300.56,17384.39
17-Aug-21,17381.87,17460.25,17317.23,17441.79
18-Aug-21,17525.15,17535.68,17364.04,17395.43
20-Aug-21,17244.92,17337.45,17194.69,17274.09
23-Aug-21,17384.83,17413.73,17224.87,17324.89
24-Aug-21,17365.27,17474.54,17325.62,17455.53
25-Aug-21,17492.28,17549.04,17453.1,17468.79
26-Aug-21,17487.15,17521.41,17437.79,17469
27-Aug-21,17451.72,17556.86,17397.67,17541.06
30-Aug-21,17607.15,17800.96,17601.6,17781.23
31-Aug-21,17816.33,18010.32,17766.95,17989.26
01-Sep-21,18054.74,18089.76,17907.57,17931.06
02-Sep-21,17961.15,18107.33,17919.14,18095.98
03-Sep-21,18135.7,18204.16,18074.8,18185.07
06-Sep-21,18276.36,18299.6,18212.31,18245.2
07-Sep-21,18289.04,18310.19,18154.59,18228.37
08-Sep-21,18253.2,18254.28,18117.31,18216.57
09-Sep-21,18192.41,18242.96,18167.33,18233.9
13-Sep-21,18230.09,18244.38,18133.85,18217.45
14-Sep-21,18309.93,18310.07,18235.93,18244.09
15-Sep-21,18279.35,18406.53,18256.7,18393.61
16-Sep-21,18443.32,18514.97,18379.45,18498.47
17-Sep-21,18582.03,18669.3,18402.32,18449.63
20-Sep-21,18328.23,18487.96,18216.23,18250.65
21-Sep-21,18282.19,18441.49,18179.98,18419.3
22-Sep-21,18469.19,18474.18,18386.49,18408.5
23-Sep-21,18545.98,18716.1,18513.23,18694.78
24-Sep-21,18776.81,18825.88,18694.06,18724
27-Sep-21,18804.47,18820.26,18672.03,18727.35
28-Sep-21,18792.93,18793.61,18432.21,18612.39
29-Sep-21,18499.63,18638.1,18463.43,18564.89
30-Sep-21,18610.07,18610.07,18437.2,18469.91
01-Oct-21,18401.22,18405.35,18297.94,18376.17
04-Oct-21,18488.6,18605.92,18435.04,18546.53
05-Oct-21,18555.36,18696.11,18499.5,18686.18
06-Oct-21,18754.39,18754.48,18469.08,18503.08
07-Oct-21,18642.3,18720.34,18625.44,18654.51
08-Oct-21,18749.91,18811.91,18706.32,18760.31
11-Oct-21,18785.06,18913.85,18701.76,18814.68
12-Oct-21,18801.25,18880.24,18734.37,18865.83
13-Oct-21,18984.66,19079.16,18932.55,19044.75
14-Oct-21,19172.83,19236.13,19133.46,19221.51
18-Oct-21,19394.08,19435.87,19338.04,19365.56
19-Oct-21,19490.82,19493.79,19261.21,19304.04
20-Oct-21,19330.16,19347.41,19087.28,19144.31
21-Oct-21,19247.59,19262.19,18909.64,19050.19
22-Oct-21,19095.44,19187.1,18895,18978.85
25-Oct-21,19137.84,19139.51,18825.69,18989.62
26-Oct-21,19004.71,19180.08,18962.08,19136.18
27-Oct-21,19184.15,19215.44,19035.92,19082.79
28-Oct-21,19054.65,19054.65,18645.73,18711.07
29-Oct-21,18680.18,18771,18452.26,18517.39
01-Nov-21,18607.28,18805.95,18545.2,18785.66
02-Nov-21,18864.26,18870.36,18701.82,18740.95
03-Nov-21,18813.8,18846.37,18606.44,18679.66
04-Nov-21,18821.77,18821.77,18757.02,18773.4
08-Nov-21,18870.3,18940.96,18684.11,18922.12
09-Nov-21,18944.36,18967.57,18834.45,18896.14
10-Nov-21,18852.88,18917.16,18763.76,18869.53
11-Nov-21,18851.81,18852.19,18647.43,18723.92
12-Nov-21,18827.75,18979.26,18755.4,18959.43
15-Nov-21,19013.12,19068.71,18930.02,18964.35
16-Nov-21,18984.64,18994.66,18813.88,18850.76
17-Nov-21,18814.21,18881.38,18732.33,18753.51
18-Nov-21,18748.9,18801.59,18538.59,18615.97
22-Nov-21,18639.48,18657.15,18113.23,18257.48
23-Nov-21,18124.63,18397.94,18045.87,18343.33
24-Nov-21,18402.95,18444.09,18188.43,18249.85
25-Nov-21,18263.55,18404.75,18184.21,18377.71
26-Nov-21,18214.34,18214.34,17805.38,17840.4
29-Nov-21,17797.26,17990.04,17592.77,17876.51
30-Nov-21,17882.76,18159.86,17753.21,17810.75
01-Dec-21,17911.21,18044.8,17891.69,17997.91
02-Dec-21,18033.46,18257.06,17997.89,18240.7
03-Dec-21,18265.31,18329.53,18009.72,18024.54
06-Dec-21,18046.21,18047.14,17704.23,17721.43
07-Dec-21,17840.46,18074.95,17800.31,17999.38
08-Dec-21,18157.1,18322.23,18148.82,18306.11
09-Dec-21,18367.48,18380.04,18217.03,18357.37
10-Dec-21,18322.49,18375.65,18244.71,18352.6
13-Dec-21,18452.85,18488.28,18195.05,18205.78
14-Dec-21,18138.31,18214.3,18058.92,18161.65
15-Dec-21,18162.51,18185.9,18022.98,18052.44
16-Dec-21,18190.07,18215.79,18013.46,18080.88
17-Dec-21,18113.78,18125.79,17787.14,17805.32
20-Dec-21,17652.8,17656.28,17204.74,17419.48
21-Dec-21,17573.33,17757.38,17499.97,17587.32
22-Dec-21,17673.19,17799.29,17643.77,17784.16
23-Dec-21,17885.16,17951.77,17847.71,17901.79
24-Dec-21,17979.39,17995.44,17738.51,17832.55
27-Dec-21,17778.82,17944.16,17656.05,17916.54
28-Dec-21,18018.89,18088.42,17996.1,18071.88
29-Dec-21,18074.43,18129.01,18014.41,18048.99
30-Dec-21,18037.47,18105.42,17986.11,18039.55
31-Dec-21,18056.42,18244.94,18055.87,18199.47
03-Jan-22,18224.09,18500.93,18223.57,18479.17
04-Jan-22,18532.18,18685.98,18444.31,18661.9
05-Jan-22,18680.71,18809.24,18607.39,18785.93
06-Jan-22,18640.12,18654.75,18513.12,18607.34
07-Jan-22,18661.32,18770.11,18564.14,18673.77
10-Jan-22,18771.76,18881.4,18745.6,18870.3
11-Jan-22,18854.87,18949.51,18830.51,18923.7
12-Jan-22,19047.33,19107.81,19000.41,19087.48
13-Jan-22,19123.34,19151.43,19039.05,19135.32
14-Jan-22,19080.58,19161.27,18991.31,19129.09
17-Jan-22,19139.11,19196.37,19105,19180.09
18-Jan-22,19224.85,19229.74,18949.64,18979.11
19-Jan-22,19002.76,19009.19,18744.03,18799.15
20-Jan-22,18789.96,18789.96,18492.14,18609.49
21-Jan-22,18487.61,18558.14,18328.84,18460.9
24-Jan-22,18457.22,18457.22,17815.28,17971.83
25-Jan-22,17866.6,18141.27,17650.24,18107.35
27-Jan-22,17949.9,18006.47,17680.35,17933.43
28-Jan-22,18091.39,18205.32,17898.94,17922.7
31-Jan-22,18125.85,18245.17,18098.64,18175.16
01-Feb-22,18368.05,18468.17,18076.74,18424.85
02-Feb-22,18549.94,18649.16,18524.22,18633.26
03-Feb-22,18624.06,18636.7,18363.28,18406.34
04-Feb-22,18446,18466.67,18305.12,18363.63
07-Feb-22,18336.14,18385.04,17950.93,18048.29
08-Feb-22,18101.57,18142.63,17869.45,18098.45
09-Feb-22,18208.94,18317.4,18191.8,18306.34
10-Feb-22,18409.27,18486.18,18265.27,18447.2
11-Feb-22,18300.89,18300.89,18134.79,18206.83
14-Feb-22,17772.26,17904.7,17621.9,17655.68
15-Feb-22,17752.25,18206.59,17653.49,18185.41
16-Feb-22,18242.43,18329.43,18091.75,18158.56
17-Feb-22,18229.42,18278.36,18063.48,18133.75
18-Feb-22,18017.26,18215.09,18017.26,18107.03
21-Feb-22,18017.07,18177.82,17888.74,18029.91
22-Feb-22,17644.2,17964.6,17634.77,17909.15
23-Feb-22,18010.58,18043.18,17845.4,17881.85
24-Feb-22,17330.79,17500.68,16982.49,17025.43
25-Feb-22,17271.6,17550.85,17271.21,17455.12
28-Feb-22,17301.18,17620.67,17139.44,17596.12
02-Mar-22,17422.98,17475.87,17271.06,17399.7
03-Mar-22,17551.82,17573.53,17233.57,17286.3
04-Mar-22,17155.03,17241.52,16908.39,17023.82
07-Mar-22,16674.27,16699.74,16453.37,16608.46
08-Mar-22,16497.4,16785.64,16413.63,16768.82
09-Mar-22,16888.71,17196.29,16751.54,17120.56
10-Mar-22,17585.29,17585.29,17229.64,17381.21
11-Mar-22,17314.29,17484.49,17257.55,17420.07
14-Mar-22,17439.72,17687.02,17393.22,17671.34
15-Mar-22,17711.19,17731.79,17346.79,17456.46
16-Mar-22,17693.54,17794.62,17644.28,17779.41
17-Mar-22,18013.18,18168.06,17987.84,18107.29
21-Mar-22,18163.93,18191.36,17913,17930.94
22-Mar-22,17938.14,18153.47,17813.3,18135.55
23-Mar-22,18209.14,18267.44,18012.32,18050.42
24-Mar-22,17917.68,18106.41,17900.06,18035.25
25-Mar-22,18098.36,18111.06,17884.61,17965.47
28-Mar-22,17996.45,18045.41,17805.75,18033.71
29-Mar-22,18102.66,18160.55,18050.96,18144.54
30-Mar-22,18259.26,18353.52,18212.1,18338.48
31-Mar-22,18367.81,18395.74,18271.31,18299.21
01-Apr-22,18290.79,18549.99,18265.25,18514.22
04-Apr-22,18654.28,18954.77,18652.74,18912.99
05-Apr-22,18978.61,18978.61,18781.78,18815.4
06-Apr-22,18717.63,18755.35,18631.76,18658.04
07-Apr-22,18603.96,18639.45,18471.7,18488.17
08-Apr-22,18559.18,18699.76,18451.76,18641.76
11-Apr-22,18617.43,18630.44,18496.73,18520.08
12-Apr-22,18454.72,18454.72,18278.62,18368.78
13-Apr-22,18469.45,18508.37,18291.65,18308.58
18-Apr-22,18028.97,18060.75,17889.9,17998.35
19-Apr-22,18070.98,18103.72,17624.18,17765.15
20-Apr-22,17858.76,18004.03,17787.16,17952.67
21-Apr-22,18074.8,18239.02,18036.42,18216.26
22-Apr-22,18096.09,18137.68,17966.97,17987.99
25-Apr-22,17838.55,17864.49,17691.99,17761.22
26-Apr-22,17911.55,18045.07,17877.96,18020.09
27-Apr-22,17901.46,17926.29,17771.3,17855.21
28-Apr-22,18006.82,18150.57,17888.95,18072.39
29-Apr-22,18164.54,18207.52,17870.75,17919.26
02-May-22,17734.65,17906.32,17725.78,17883.22
04-May-22,17930.02,17952.2,17424.9,17478.63
05-May-22,17659.87,17758.54,17456.23,17482.99
06-May-22,17227.78,17277.73,17130.88,17205.58
09-May-22,17011.83,17192.14,16923.1,17089.3
10-May-22,17035.81,17199.66,16980.11,17024.64
11-May-22,17073.26,17106.58,16767.44,16952.67
12-May-22,16811.14,16816.85,16505.29,16580.35
13-May-22,16780.24,16871.07,16511.99,16553.81
16-May-22,16617.45,16755.25,16512.72,16615.23
17-May-22,16716.69,17077.67,16684.67,17054.26
18-May-22,17128.28,17199.74,17004.88,17033.24
19-May-22,16677.85,16766.33,16545.36,16581.44
20-May-22,16805.27,17074.37,16784.73,17056.27
23-May-22,17089.76,17208.79,16972.34,16998.55
24-May-22,17006.15,17049.32,16858.88,16909.38
25-May-22,16972.63,17008.72,16784.01,16804.43
26-May-22,16870.67,16989.21,16684.63,16960.4
27-May-22,17096.2,17157.97,17008.32,17140.62
30-May-22,17325.61,17500.54,17313.94,17466.43
31-May-22,17388.28,17494.13,17320.57,17388.83
01-Jun-22,17395.43,17455.49,17238.49,17327.41
02-Jun-22,17330.85,17461.54,17243.94,17443.5
03-Jun-22,17573.7,17618.48,17383.13,17397.15
06-Jun-22,17347.11,17424.92,17251.83,17380.51
07-Jun-22,17292.29,17296.25,17151.25,17220.62
08-Jun-22,17291.87,17321.88,17093.21,17158.26
09-Jun-22,17050.59,17300.27,17040.8,17286.98
10-Jun-22,17118.88,17127.04,16968.23,16999.07
13-Jun-22,16662.15,16667.21,16458.16,16551.29
14-Jun-22,16447.54,16635.03,16430.56,16497.6
15-Jun-22,16493.3,16558.3,16448.45,16462.54
16-Jun-22,16608.82,16640.9,16096.53,16116.93
17-Jun-22,16025.83,16157.09,15932.8,16049.69
20-Jun-22,16076.97,16132.99,15934.4,16098.99
21-Jun-22,16194.49,16479.77,16175.41,16410.05
22-Jun-22,16310.22,16326.02,16142.24,16168.59
23-Jun-22,16218.25,16396.41,16124.54,16323.28
24-Jun-22,16442.48,16519.06,16386.7,16473.13
27-Jun-22,16696.12,16708.84,16597.95,16610.44
28-Jun-22,16522.24,16669.18,16489.36,16633.96
29-Jun-22,16470.57,16644.47,16463.02,16582.68
30-Jun-22,16543.46,16677.86,16512.7,16554.1
01-Jul-22,16503.37,16577.73,16276.02,16535.45
04-Jul-22,16518.9,16643.74,16446.61,16624.78
05-Jul-22,16712.02,16821.36,16571.57,16595.99
06-Jul-22,16601.4,16809.78,16588,16787.4
07-Jul-22,16911.66,16950.39,16844.42,16933.82
08-Jul-22,17056.61,17072.6,16960.74,17024.04
11-Jul-22,16959.45,17060.43,16921.77,17022.07
12-Jul-22,16963.38,16966.99,16840.62,16860
13-Jul-22,16955.37,16955.67,16750.19,16767.99
14-Jul-22,16821.74,16873.09,16654.21,16739.69
15-Jul-22,16806.58,16869.98,16727.19,16854.66
18-Jul-22,16952.57,17100.94,16945.31,17091.14
19-Jul-22,17015.52,17176.2,17007.15,17158.29
20-Jul-22,17376.87,17413.54,17311,17340.34
21-Jul-22,17345.53,17457.01,17308.66,17440.15
22-Jul-22,17483.3,17588.16,17444,17556.05
25-Jul-22,17505.26,17540.9,17397.31,17463.28
26-Jul-22,17485.16,17485.16,17292.2,17310.45
27-Jul-22,17307,17488.95,17273.89,17479.03
28-Jul-22,17605.97,17793.16,17590.82,17776.98
29-Jul-22,17910.26,18034.59,17875.03,18021.3
01-Aug-22,18100.83,18226.82,18017.83,18210.47
02-Aug-22,18188.63,18262.04,18085.65,18207.65
03-Aug-22,18223.69,18280.14,18093.72,18260.52
04-Aug-22,18326.74,18371.4,18029.81,18254.05
05-Aug-22,18291.79,18354.91,18225.39,18269.45
08-Aug-22,18279.11,18432.21,18233.91,18408.6
10-Aug-22,18449.77,18451.83,18327.93,18419.12
11-Aug-22,18573.83,18617.31,18528.93,18552.97
12-Aug-22,18532.74,18628.47,18496.93,18600.55
16-Aug-22,18669.61,18751.1,18669.12,18739.78
17-Aug-22,18767.95,18889.31,18751.24,18870.48
18-Aug-22,18821.67,18901.65,18777.69,18889.19
19-Aug-22,18906.35,18927.57,18638.11,18686.69
22-Aug-22,18598.57,18608.97,18380.56,18402.51
23-Aug-22,18231.63,18542.91,18222.89,18493.71
24-Aug-22,18448.4,18541.07,18407.22,18518.93
25-Aug-22,18590.06,18646.32,18395.53,18429.25
26-Aug-22,18512.03,18602.68,18430.98,18466.13
29-Aug-22,18002.84,18284.58,18002.66,18213.71
30-Aug-22,18303.21,18699.75,18299.33,18682.96
01-Sep-22,18435.39,18619.08,18381.32,18459.37
02-Sep-22,18526.41,18566.52,18395.01,18464.31
05-Sep-22,18468.85,18613.42,18467.13,18594.52
06-Sep-22,18610.77,18694.67,18515.37,18586.5
07-Sep-22,18463.15,18582.08,18449.76,18553.75
08-Sep-22,18656.26,18738,18619,18730.75
09-Sep-22,18835.23,18862.77,18715.09,18765.37
12-Sep-22,18801.16,18920.8,18801.16,18873.59
13-Sep-22,18964.91,19038.42,18956.78,19020.09
14-Sep-22,18664.48,19041.66,18664.48,18949.2
15-Sep-22,18985.15,19051.01,18812.53,18834.51
16-Sep-22,18740.18,18775.49,18434.36,18478.07
19-Sep-22,18457.28,18614.64,18363.8,18567.32
20-Sep-22,18693.83,18879.12,18693.83,18765.37
21-Sep-22,18700.45,18796.51,18602.2,18659.08
22-Sep-22,18542.45,18671.6,18472.42,18574.02
23-Sep-22,18542.39,18586.64,18225.95,18260.47
26-Sep-22,18084.55,18122.66,17896.2,17930.94
27-Sep-22,17997.71,18103.41,17853.98,17921.44
28-Sep-22,17799.39,17953.6,17728.38,17763.49
29-Sep-22,17886.95,17948.66,17690.6,17716.78
30-Sep-22,17671.41,18104.12,17641.89,18011.55
03-Oct-22,18010.11,18026.34,17754.42,17792.02
04-Oct-22,18018.38,18204.92,18018.38,18194.89
06-Oct-22,18273.86,18357.43,18240.25,18254.41
07-Oct-22,18212.5,18259.02,18133.04,18235.9
10-Oct-22,17995.49,18197.88,17972.79,18159.14
11-Oct-22,18166.51,18174.24,17855.63,17884.32
12-Oct-22,17931.36,18055.79,17864.15,18035.72
13-Oct-22,18007.22,18027.5,17863.74,17922.52
14-Oct-22,18203.24,18270.91,18084.35,18104.08
17-Oct-22,18050.93,18251.5,18010.89,18238.26
18-Oct-22,18340.22,18459.91,18340.22,18416.25
19-Oct-22,18486.37,18545.84,18402.87,18444.17
20-Oct-22,18356.76,18521.31,18346.75,18499.35
21-Oct-22,18548.57,18607.77,18456.52,18515.11
24-Oct-22,18669.43,18726.7,18658.25,18675.37
25-Oct-22,18721.81,18743.25,18579.05,18595.21
27-Oct-22,18675.43,18732.14,18598,18682.23
28-Oct-22,18679.78,18791.82,18668.47,18732.63
31-Oct-22,18816.84,18981.97,18816.84,18969.25
01-Nov-22,19056.2,19142.65,19023.79,19113.07
02-Nov-22,19122.22,19142.2,19016.29,19047.3
03-Nov-22,18922.85,19074.79,18915.9,19021.84
04-Nov-22,18985.98,19103.77,18981.42,19087.14
07-Nov-22,19160.08,19232.43,19033.03,19175.44
09-Nov-22,19215.04,19259.67,19088.81,19128.53
10-Nov-22,18977.93,19069.07,18935.68,18995.07
11-Nov-22,19204.68,19340.37,19204.68,19328.83
14-Nov-22,19322.72,19375.69,19281.11,19296.65
15-Nov-22,19294.13,19393.25,19242.1,19368.96
16-Nov-22,19318.11,19409.12,19308.32,19375.73
17-Nov-22,19319.64,19387.52,19277.87,19309.77
18-Nov-22,19340.9,19361.54,19170.75,19271.09
21-Nov-22,19207.77,19207.77,19081.72,19108.11
22-Nov-22,19102.05,19208.27,19087.74,19196
23-Nov-22,19296.44,19296.76,19200.4,19217.8
24-Nov-22,19259.87,19487,19248.14,19446.48
25-Nov-22,19461.76,19496.28,19401.69,19468.33
28-Nov-22,19387.29,19581.91,19371.02,19529.57
29-Nov-22,19490.88,19652.44,19490.88,19590.35
30-Nov-22,19610.02,19800.1,19590.65,19740.64
01-Dec-22,19815.37,19875.06,19759.9,19794.56
02-Dec-22,19708.29,19755.7,19614.61,19671.99
05-Dec-22,19671.41,19701.85,19561.59,19676.68
06-Dec-22,19551.54,19629.93,19550.35,19614.34
07-Dec-22,19611.25,19648.77,19503.96,19533.65
08-Dec-22,19557.1,19604.85,19511.77,19586.31
09-Dec-22,19624.82,19643.83,19377.95,19468.98
12-Dec-22,19348.84,19491.76,19309.69,19462.6
13-Dec-22,19518.26,19592.27,19462.52,19581.75
14-Dec-22,19629.26,19678.39,19609.78,19637.21
15-Dec-22,19595.23,19626.93,19352.31,19376.98
16-Dec-22,19293.97,19409.35,19214.34,19227.16
19-Dec-22,19244.36,19401.58,19204.68,19389.19
20-Dec-22,19328.85,19371.69,19162.67,19347.75
21-Dec-22,19434.54,19446.16,19114.15,19150.48
22-Dec-22,19207.86,19276.55,19010.46,19069.96
23-Dec-22,18878.39,18986.72,18705.77,18734.28
26-Dec-22,18701.7,19029.16,18701.7,18949.9
27-Dec-22,19041.54,19098.08,18910.46,19080.26
28-Dec-22,19045.03,19124.64,19012.17,19073.02
29-Dec-22,18987.81,19165.46,18937.57,19142.16
30-Dec-22,19203.7,19225.57,19029.83,19058.93
02-Jan-23,19076.07,19172.57,19037.43,19155.92
03-Jan-23,19126,19209.3,19104.89,19192.92
04-Jan-23,19190.21,19200.43,18974.61,18992.31
05-Jan-23,19047.23,19072.16,18836.65,18937.2
06-Jan-23,18945.51,18992.31,18732.6,18798.32
09-Jan-23,18881.37,19090.12,18873.86,19048.76
10-Jan-23,19064.77,19066.43,18793.73,18852.58
11-Jan-23,18863.29,18919.05,18759.15,18837.33
12-Jan-23,18838.82,18888.26,18696.18,18796.34
13-Jan-23,18825.71,18944.08,18708.44,18897.99
16-Jan-23,18978.23,18993.38,18791.67,18834.9
17-Jan-23,18847.65,19015.2,18825.44,18999.71
18-Jan-23,19019.48,19135.24,18980.61,19117.28
19-Jan-23,19067.71,19109.16,19012.91,19058.89
20-Jan-23,19064.96,19098.46,18964.84,18974.68
23-Jan-23,19045.07,19115.61,19014.18,19067.68
24-Jan-23,19118.06,19156.97,19028.63,19064.93
25-Jan-23,19021.51,19041,18791.51,18835.5
27-Jan-23,18822.06,18822.72,18418.47,18531.94
30-Jan-23,18463.69,18644.03,18324.04,18572.26
31-Jan-23,18655.69,18667.58,18465.55,18592.13
